# Strings - DSA Assessment (CSV Format)

Below is your CSV data with 30 industry-oriented MCQs. **Copy everything from the code block below** and save it as a `.csv` file:

```csv
title,description,explanation,score,status,difficulty,bloomTaxonomy,tags,subjects,topics,subTopics,companies,option1,option2,option3,option4,answer
String Compression Run-Length,"**A data transmission system compresses 'aaabbbccc' to '3a3b3c' using run-length encoding. For string 'abcdef', compressed form is 'a1b1c1d1e1f1' (longer than original). When is run-length encoding counter-productive?**","Run-length encoding beneficial when consecutive repeating characters are common. Worse when no repetition exists - adds digit after each character. Optimal for: binary data, images with large uniform areas, genomic sequences with repeating patterns. Counter-productive for: natural language text, random data.",1,published,easy,understand,blank,dsa,blank,blank,blank,"Always beneficial, compression is guaranteed","Counter-productive when no character repetition, adds overhead","Only works for strings longer than 1000 characters","Requires special characters to work effectively",2
Reverse Words in Sentence,"**A text processing pipeline reverses words in 'the sky is blue' to 'blue is sky the'. Which in-place approach uses O(1) extra space?**

```python
def reverse_words(s):
    # Step 1: Reverse entire string
    # 'the sky is blue' -> 'eulb si yks eht'
    
    # Step 2: Reverse each word individually
    # 'eulb' -> 'blue', 'si' -> 'is', etc.
    # Result: 'blue is sky the'
    
    pass  # Implementation details omitted
```

**Why does the two-reversal technique work?**","Two reversals: (1) Reverse entire string → words are reversed but in wrong order. (2) Reverse each word → corrects word orientation while maintaining reversed order. Works in O(n) time, O(1) space. Alternative: split, reverse list, join requires O(n) extra space for array.",1,published,medium,understand,blank,dsa,blank,blank,blank,"Split into array, reverse array, join - O(n) space","Reverse entire string, then reverse each word - O(1) space","Use stack for words - O(n) space","Recursive approach - O(log n) space",2
Substring Search Rabin-Karp,"**A plagiarism detection system searches for copied text chunks in 10GB document corpus. Pattern length 100 chars. Why is Rabin-Karp with rolling hash preferred over naive matching?**","Rabin-Karp uses rolling hash: compute hash of pattern, then slide over text updating hash in O(1) per position (subtract outgoing char, add incoming char). Average O(n+m), worst case O(nm) if many hash collisions. For large corpus with multiple patterns, hash comparison is much faster than character comparison.",1,published,hard,understand,blank,dsa,blank,blank,blank,"Naive matching O(nm) is actually faster for small patterns","Rabin-Karp O(n+m) average with rolling hash, efficient for multiple patterns","Suffix array O(n log n) preprocessing, best for all cases","Regex engine O(n) but with compilation overhead",2
Longest Common Prefix,"**A file system shows common directory path for files: ['/home/user/docs/file1.txt', '/home/user/docs/file2.pdf', '/home/user/data/file3.csv']. Longest common prefix is '/home/user/'. Which approach is most efficient?**","Horizontal scanning: Compare first two strings char by char for LCP, then compare result with third string, etc. Time O(S) where S=sum of all characters. Vertical scanning: Compare all strings character by character at each position. Same complexity but potentially early exit. Binary search approach O(S log n) rarely better.",1,published,easy,apply,blank,dsa,blank,blank,blank,"Sort strings then compare first and last O(n log n)","Horizontal/vertical scanning O(S) where S=total characters","Build trie then find common path O(S)","Compare each pair then merge O(n²)",2
String Interleaving Valid,"**A merge system checks if 'aabcc' and 'dbbca' can interleave to form 'aadbbcbcac' (preserving order from each source). What technique solves this efficiently?**","Dynamic programming: dp[i][j] = True if first i chars of s1 and first j chars of s2 can form first (i+j) chars of s3. Check if current char of s3 matches s1[i] or s2[j], and previous state was valid. Time O(m×n), Space O(m×n) or optimized to O(n) with rolling array.",1,published,hard,understand,blank,dsa,blank,blank,blank,"Greedy matching, pick from either string","Dynamic programming O(m×n), check all valid merge paths","Backtracking O(2^(m+n)), try all possibilities","Two pointers O(m+n), but doesn't guarantee correctness",2
Caesar Cipher Brute Force,"**A security researcher analyzes encrypted message 'Khoor Zruog' encrypted with Caesar cipher (shift by unknown key 0-25). To decrypt by trying all shifts, how many attempts needed and what's the time complexity per attempt?**","Caesar cipher has 26 possible shifts. Brute force: try each shift (0-25), decrypt, check if result is valid English (dictionary lookup or frequency analysis). 26 attempts × O(n) per decrypt = O(26n) ≈ O(n). For 'Khoor Zruog', shift of 3 backward gives 'Hello World'.",1,published,easy,apply,blank,dsa,blank,blank,blank,"26 attempts, O(n²) per attempt with dictionary","26 attempts, O(n) per attempt, total O(26n) ≈ O(n)","Infinite attempts, depends on key length","256 attempts for extended ASCII",2
JSON String Escaping,"**An API serializes special characters in JSON strings. Input: 'Hello \"World\"\nNew Line' must become 'Hello \\""World\\""\nNew Line'. Which characters require escaping and what's the algorithmic approach?**","JSON requires escaping: quote(\"), backslash(\), control characters (\n, \t, \r, etc.). Algorithm: Single pass through string, when special char found, insert escape sequence. StringBuilder/list for efficiency (avoid string concatenation O(n²)). Time O(n), Space O(n) for output.",1,published,medium,apply,blank,dsa,blank,blank,blank,"Only quotes and backslash need escaping","Quotes, backslash, and control chars; single pass with StringBuilder O(n)","All special ASCII characters need escaping","Use regex replace, O(n log n) complexity",2
Minimum Window Character Frequency,"**A text analysis tool finds shortest substring of 'ADOBECODEBANC' containing all characters of 'ABC' with their frequencies. Pattern 'ABC' requires at least: 1 A, 1 B, 1 C. What's the minimum window and technique?**","Sliding window with two pointers. Expand right until all required chars met. Contract left while maintaining validity. Track char frequencies with hash map. Minimum window: 'BANC' (length 4). Time O(|S| + |T|), Space O(|charset|). Must handle frequency requirements, not just presence.",1,published,hard,apply,blank,dsa,blank,blank,blank,"'CODEBA' using brute force O(n³)","'BANC' using sliding window with frequency map O(n)","'ABC' by finding first occurrence of each","'ADOBEC' using two pointers incorrectly",2
String to Integer atoi,"**A parser converts string '  -42abc' to integer. Requirements: ignore leading whitespace, handle +/- sign, stop at non-digit, handle overflow (return INT_MAX/INT_MIN). What's the correct output and key edge case?**","Output: -42. Algorithm: (1) Skip whitespace, (2) Check sign, (3) Parse digits until non-digit or end, (4) Check overflow before multiplying by 10 and adding digit (if result > INT_MAX/10 or result == INT_MAX/10 && digit > 7). Edge cases: overflow, leading zeros, no digits after sign.",1,published,medium,apply,blank,dsa,blank,blank,blank,"-42, must handle overflow before it occurs","0, parsing stops at space","42, ignores negative sign","-42abc, includes non-digits",1
Wildcard Pattern Matching,"**A file system matches pattern 'a*b?c' with filename. Wildcards: * matches 0+ chars, ? matches exactly 1 char. Does 'aabbbc' match pattern 'a*b?c'? What algorithm efficiently handles this?**","Dynamic programming: dp[i][j] = true if pattern[0..i] matches text[0..j]. For '*': can match empty (dp[i-1][j]) or one more char (dp[i][j-1]). For '?': must match exactly one (dp[i-1][j-1] and chars match). 'aabbbc' matches 'a*b?c': 'a' matches 'a', '*' matches 'abb', 'b' matches 'b', '?' matches 'b', 'c' matches 'c'. Yes, matches.",1,published,hard,understand,blank,dsa,blank,blank,blank,"Yes matches, using backtracking O(2^n)","Yes matches, using DP O(m×n) for pattern and text lengths","No match, ? cannot match 'b'","No match, * cannot match multiple 'b's",2
Sentence Tokenization Performance,"**A natural language processor tokenizes 1GB text file into sentences. Approach: split by '.!?' considering abbreviations (Dr., Mrs.) and decimals (3.14). Memory-efficient strategy for 1GB file?**","Stream processing: read file in chunks (e.g., 1MB), maintain small buffer for sentence boundaries spanning chunks. Use state machine to handle abbreviations (check if period preceded by uppercase char and followed by uppercase). Memory O(buffer size) not O(file size). Avoid loading entire file.",1,published,medium,analyze,blank,dsa,blank,blank,blank,"Load entire file, split at once - O(file size) memory","Stream process with buffer, O(chunk size) memory, handle boundary cases","Regex split with lookbehind/lookahead - loads all in memory","Memory-mapped file - still O(file size) virtual memory",2
KMP Failure Function Purpose,"**A search algorithm preprocesses pattern 'ABABAC' to build failure function [0,0,1,2,3,0]. When pattern mismatch occurs at position i, failure function tells where to continue matching. What problem does this solve?**","KMP failure function avoids re-comparing characters in text. When mismatch at pattern[i], failure[i-1] tells longest proper prefix of pattern[0..i-1] that's also suffix. Resume matching at that position instead of restarting from pattern[0]. Converts naive O(nm) to O(n+m) by eliminating backtracking in text.",1,published,hard,understand,blank,dsa,blank,blank,blank,"Speeds up by using hash comparison","Eliminates text backtracking by exploiting pattern's internal structure","Only works for specific patterns","Reduces space complexity of matching",2
String Deduplicate Adjacent,"**A data cleaning pipeline removes adjacent duplicates from 'abbaca' iteratively: 'abbaca' → 'aaca' (remove bb) → 'ca' (remove aa). Final string?**

```python
def remove_duplicates(s):
    stack = []
    
    for char in s:
        if stack and stack[-1] == char:
            stack.pop()
        else:
            stack.append(char)
    
    return ''.join(stack)
```

**What data structure enables O(n) solution?**","Stack enables O(n) single-pass solution. Push char if different from top, pop if same as top (removes pair). For 'abbaca': push 'a', push 'b', pop 'b' (found 'b'), pop 'a' (found 'a'), push 'c', push 'a'. Result: 'ca'. Alternative iterative approach O(n²) due to repeated scans.",1,published,medium,apply,blank,dsa,blank,blank,blank,"'ca' using stack O(n)","'abaca' wrong logic","'ca' using nested loops O(n²)","'abbaca' no duplicates removed",1
Palindrome Partitioning Minimum,"**A text compression system partitions 'aab' into minimum palindromic substrings: 'aa'+'b' (2 partitions). For 'ababbbabbababa', minimum partitions needed?**","Dynamic programming: dp[i] = min partitions for s[0..i]. For each position i, check all substrings ending at i. If s[j..i] is palindrome, dp[i] = min(dp[i], dp[j-1] + 1). Precompute palindrome check with DP. For 'aab': single cut after 'aa' gives ['aa', 'b'] = 1 cut (2 parts). Complex calculation for longer strings.",1,published,hard,analyze,blank,dsa,blank,blank,blank,"3 cuts using greedy","Requires DP O(n²) preprocessing palindromes, then O(n²) for min cuts","1 cut by finding longest palindrome","No cuts needed, entire string is palindrome",2
Group Shifted Strings,"**A security system groups passwords by shift pattern. 'abc' and 'bcd' are in same group (each char shifted by 1). 'xyz' and 'zab' also same group (circular shift). Group: ['abc', 'bcd', 'acef', 'xyz', 'az', 'ba', 'a', 'z']. How many groups?**","Compute shift sequence as key: 'abc' → (b-a, c-b) = (1,1). 'bcd' → (1,1) same group. 'acef' → (2,2,1) different. Handle wraparound: 'az' → (25), 'ba' → (25) same. Groups: {(1,1): ['abc','bcd']}, {(2,2,1): ['acef']}, {(25): ['az','ba']}, {(): ['a','z']}... Need to calculate exact count.",1,published,medium,apply,blank,dsa,blank,blank,blank,4 groups based on shift patterns,5 groups,8 groups (each unique),Cannot group these strings,1
Longest Repeating Character Replacement,"**A text standardization system replaces any K characters in string to make longest uniform substring. String: 'AABABBA', K=1 (can replace 1 char). Maximum length uniform substring achievable?**","Sliding window: track character frequencies in window. Expand window while (window_size - max_freq) ≤ K. This condition means replacements needed ≤ K. For 'AABABBA' with K=1: Window 'AABAB' has 3 A's, 2 B's. Replace 1 B → 'AAAAB', but need 2 replacements. Maximum: 4 chars 'AABA' (replace 1 B).",1,published,hard,apply,blank,dsa,blank,blank,blank,4 using sliding window with frequency tracking,5 by replacing optimally,7 by replacing all to one character,3 maximum achievable,1
Encode and Decode Strings,"**A data serialization system encodes list ['hello', 'world'] into single string for network transmission, must support any characters including delimiters. Which encoding handles edge cases?**","Length-prefixed encoding: '5#hello5#world' (length + delimiter + string). Handles any characters including spaces, newlines, special chars. Decoding: read length, skip delimiter, read exactly length chars, repeat. Alternative: escape special delimiter (like CSV) but complex for arbitrary data. Time O(n), Space O(n).",1,published,medium,understand,blank,dsa,blank,blank,blank,"Use comma separator, fails with commas in strings","Length-prefixed encoding '5#hello5#world', handles all characters","JSON array encoding, adds overhead","Base64 encode each string, inefficient",2
Multiply Strings Large Numbers,"**A cryptographic system multiplies two large numbers as strings: '123' × '456' = '56088'. Numbers too large for built-in integer types (1000+ digits). Which approach handles arbitrary precision?**","Grade-school multiplication: multiply each digit of num1 with each digit of num2, maintain carry, sum at correct positions. Result array position i+j for digits at positions i and j. Time O(m×n), Space O(m+n) for result. Python handles big integers natively, but algorithm shows principles for any language.",1,published,hard,apply,blank,dsa,blank,blank,blank,"Convert to int, multiply, convert back - overflows","Digit-by-digit multiplication with carry handling O(m×n)","Karatsuba algorithm O(n^1.58), complex to implement","FFT-based multiplication O(n log n), overkill for most cases",2
Valid Parentheses Generalized,"**A code syntax validator checks balanced brackets: '([{}])' valid, '([)]' invalid (improper nesting). For string '((()))[]{()}', is it valid and what technique is used?**","Stack-based validation: Push opening brackets. For closing bracket, pop and check if matches. Valid if stack empty at end and all matches correct. '((()))[]{()}': Valid - properly nested. Time O(n), Space O(n) worst case for stack. Handles multiple bracket types with type checking.",1,published,easy,apply,blank,dsa,blank,blank,blank,"Valid, using stack O(n) time and space","Invalid, improper nesting detected","Valid, using counter for each bracket type","Invalid, unbalanced count",1
```
